State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",MICROBIOLOGY,MNG,?0*,"?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",DERMATOLOGY,MNG,"?35,20,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",GENERAL MEDICINE,MNG,"?33,80,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",PHYSIOLOGY,MNG,?0*,"?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",OPHTHALMOLOGY,MNG,"?30,00,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",ENT,MNG,"?30,00,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",EMERGENCY MEDICINE,MNG,"?30,00,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",PSYCHIATRY,MNG,"?30,00,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",FORENSIC MEDICINE,MNG,?0*,"?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",ANATOMY,MNG,?0*,"?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",PAEDIATRICS,NRI,"?80,16,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",ORTHOPAEDICS,NRI,"?80,16,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",RADIO DIAGNOSIS,NRI,"?95,19,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",OBG,NRI,"?85,17,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",DERMATOLOGY,NRI,"?95,19,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"SDU Med Coll, Kolar",GENERAL MEDICINE,NRI,"?85,17,000*","?45,000*",1*,"?22,00,000*",1100,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",ENT,MNG,"?40,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",OPHTHALMOLOGY,MNG,"?35,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",EMERGENCY MEDICINE,MNG,"?40,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",OBG,MNG,"?60,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",ANAESTHESIOLOGY,MNG,"?35,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",PAEDIATRICS,MNG,"?50,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",RADIO DIAGNOSIS,MNG,"?65,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",GENERAL SURGERY,MNG,"?45,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",GENERAL MEDICINE,MNG,"?50,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",PSYCHIATRY,MNG,"?35,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",DERMATOLOGY,MNG,"?70,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",ORTHOPAEDICS,MNG,"?55,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"SLIMS, Pondicherry",SPM,MNG,"?5,00,000*","?43,000",0,?0,1230,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",OBG,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",BIOCHEMISTRY,MNG,"?6,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"SRMC & RI, Chennai",GENERAL MEDICINE,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",GENERAL SURGERY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",OPHTHALMOLOGY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",DERMATOLOGY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PHARMACOLOGY,MNG,"?7,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ENT,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PSYCHIATRY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",SPM,MNG,"?9,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",RADIO DIAGNOSIS,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ANAESTHESIOLOGY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PAEDIATRICS,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",SPORTS MEDICINE,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",MICROBIOLOGY,MNG,"?7,50,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ANATOMY,MNG,"?6,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PHYSIOLOGY,MNG,"?6,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PATHOLOGY,MNG,"?12,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",RADIATION ONCOLOGY,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",EMERGENCY MEDICINE,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",FORENSIC MEDICINE,MNG,"?7,50,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",IHBT,MNG,"?9,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",TBRD,MNG,"?32,00,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",OBG,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",GENERAL MEDICINE,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",GENERAL SURGERY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"JN Med College, Meghe, Wardha",SPM,MNG,"?3,75,000*","?66,829*",1,"?5,00,000",2150,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",OPHTHALMOLOGY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",DERMATOLOGY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ENT,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",SPM,NRI,"?25,05,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PSYCHIATRY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",RADIO DIAGNOSIS,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",ANAESTHESIOLOGY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PAEDIATRICS,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",PATHOLOGY,NRI,"?29,23,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",SPORTS MEDICINE,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",RADIATION ONCOLOGY,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",EMERGENCY MEDICINE,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",IHBT,NRI,"?25,05,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRMC & RI, Chennai",TBRD,NRI,"?62,63,000*","?48,000",0,?0,1800,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",PHYSIOLOGY,MNG,"?3,00,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",PATHOLOGY,MNG,"?10,00,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",PHARMACOLOGY,MNG,"?5,50,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",BIOCHEMISTRY,MNG,"?3,00,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",ANATOMY,MNG,"?3,00,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",PATHOLOGY,NRI,"?18,79,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",PHARMACOLOGY,NRI,"?18,79,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Sri Siddhartha IMS, T. Begur",BIOCHEMISTRY,NRI,"?5,22,000*","?30,000",0*,?0*,720,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",PHYSIOLOGY,MNG,"?3,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
Karnataka,"Siddhartha Med Coll, Tumkur",ANATOMY,MNG,"?3,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",OPHTHALMOLOGY,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",PAEDIATRICS,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",MICROBIOLOGY,MNG,"?2,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",PATHOLOGY,MNG,"?10,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",TBRD,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",ANAESTHESIOLOGY,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",OBG,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",EMERGENCY MEDICINE,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",RADIO DIAGNOSIS,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",ENT,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",GENERAL MEDICINE,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",GENERAL SURGERY,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",DERMATOLOGY,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",ORTHOPAEDICS,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",PSYCHIATRY,MNG,"?31,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",SPM,MNG,"?3,50,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",PAEDIATRICS,NRI,"?85,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",OBG,NRI,"?85,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",RADIO DIAGNOSIS,NRI,"?1,00,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",GENERAL MEDICINE,NRI,"?85,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",DERMATOLOGY,NRI,"?1,00,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Karnataka,"Siddhartha Med Coll, Tumkur",ORTHOPAEDICS,NRI,"?70,00,000*","?30,000",0*,?0*,960,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",EMERGENCY MEDICINE,MNG,"?30,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",FORENSIC MEDICINE,MNG,"?3,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,MNG,"?35,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PAEDIATRICS,MNG,"?35,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANATOMY,MNG,?0*,"?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PATHOLOGY,MNG,"?10,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",OPHTHALMOLOGY,MNG,"?30,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",SPM,MNG,"?7,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PHYSIOLOGY,MNG,?0*,"?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PSYCHIATRY,MNG,"?25,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",RADIO DIAGNOSIS,MNG,"?45,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",BIOCHEMISTRY,MNG,?0*,"?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",ENT,MNG,"?30,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANAESTHESIOLOGY,MNG,"?30,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",OBG,MNG,"?45,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL SURGERY,MNG,"?35,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",MICROBIOLOGY,MNG,"?3,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PHARMACOLOGY,MNG,"?3,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",TBRD,MNG,"?30,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",DERMATOLOGY,MNG,"?45,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",ORTHOPAEDICS,MNG,"?45,00,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PATHOLOGY,NRI,"?50,10,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,NRI,"?83,50,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",SPM,NRI,"?50,10,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",OPHTHALMOLOGY,NRI,"?83,50,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",PSYCHIATRY,NRI,"?50,10,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",RADIO DIAGNOSIS,NRI,"?1,00,20,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"SRM Med Coll, Kancheepuram",ANAESTHESIOLOGY,NRI,"?83,50,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"SRM Med Coll, Kancheepuram",DERMATOLOGY,NRI,"?1,00,20,000*","?50,923",0,?0,1590,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",ANAESTHESIOLOGY,MNG,"?25,00,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",ANATOMY,MNG,"?2,68,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",BIOCHEMISTRY,MNG,"?2,68,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",DERMATOLOGY,MNG,"?42,00,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",DERMATOLOGY,NRI,"?62,63,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",EMERGENCY MEDICINE,MNG,"?27,50,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL MEDICINE,MNG,"?40,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL MEDICINE,NRI,"?58,45,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",IHBT,MNG,"?10,00,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",MICROBIOLOGY,MNG,"?3,35,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PAEDIATRICS,MNG,"?40,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PAEDIATRICS,NRI,"?55,67,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PATHOLOGY,MNG,"?13,12,000*","?25,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PHARMACOLOGY,MNG,"?3,35,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PHYSIOLOGY,MNG,"?2,68,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",PSYCHIATRY,MNG,"?23,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",RADIO DIAGNOSIS,MNG,"?42,00,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",RADIO DIAGNOSIS,NRI,"?62,63,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",SPM,MNG,"?4,00,000*",?0*,0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",ENT,MNG,"?28,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL SURGERY,MNG,"?38,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL SURGERY,NRI,"?58,45,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",OBG,MNG,"?40,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",OBG,NRI,"?55,67,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",OPHTHALMOLOGY,MNG,"?30,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",ORTHOPAEDICS,MNG,"?38,12,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Vinayaka Missions, Salem",ORTHOPAEDICS,NRI,"?58,45,000*","?35,000",0,?0,560,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"Vinayaka Missions, Karaikal",BIOCHEMISTRY,MNG,"?2,00,000*",?0*,0,?0,590,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"Vinayaka Missions, Karaikal",GENERAL SURGERY,MNG,"?33,00,000*","?40,000",0,?0,590,,,,,,,,,,,,,,,,,,,,,,,,
