State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Haryana,"ESIC Med Coll, Faridabad",MICROBIOLOGY,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Kalpana Chawala Govt MC,Karnal",MICROBIOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Pt BD Sharma, Rohtak",MICROBIOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",MICROBIOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Adesh Med Coll, Shahabad",MICROBIOLOGY,HAR Priv-Govt Quota,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",MICROBIOLOGY,HAR Priv-Govt Quota,"?7,20,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",MICROBIOLOGY,HAR Priv-Govt Quota,"?10,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Maharaja Agrasen, Agroha",MICROBIOLOGY,HAR Priv-Govt Quota,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"NC Med Coll, Panipat",MICROBIOLOGY,HAR Priv-Govt Quota,"?5,52,000*","?40,000",0,?0,680,,,
Haryana,"Adesh Med Coll, Shahabad",MICROBIOLOGY,HAR Priv-Mgmt,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",MICROBIOLOGY,HAR Priv-Mgmt,"?7,20,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",MICROBIOLOGY,HAR Priv-Mgmt,"?10,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"NC Med Coll, Panipat",MICROBIOLOGY,HAR Priv-Mgmt,"?5,52,000*","?40,000",0,?0,680,,,
Haryana,"Adesh Med Coll, Shahabad",MICROBIOLOGY,Haryana Priv IP,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"Maharaja Agrasen, Agroha",MICROBIOLOGY,Haryana Priv IP,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"NC Med Coll, Panipat",MICROBIOLOGY,Haryana Priv IP,"?5,52,000*","?40,000",0,?0,680,,,
