State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-NS LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-Serv LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"GVP Med Coll, Vizag",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Apollo IMS&R, Chittoor",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Katuri Med Coll, Guntur",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"PES IMS, Kuppam",ORTHOPAEDICS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Kurnool Med Coll, Kurnool",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Guntur Med Coll, Guntur",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Govt Siddhartha, Vijaywada",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"SV Med Coll, Tirupati",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Med Coll, Ananthapuram",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",ORTHOPAEDICS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"GVP Med Coll, Vizag",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Apollo IMS&R, Chittoor",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",ORTHOPAEDICS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
