Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Beds,Bond Years,Bond Penalty,Stipend Year 1
2,350920,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,350927,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
2,350937,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,350941,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
2,350964,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
2,351034,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,351052,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,351059,Gujarat,"SBKS, Vadadora",MBBS,JAIN MIN,Open,2275000,1340,0,0,Info not available
2,351085,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,351132,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,351160,Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,Open,2050000,1050,0,0,Info not available
2,351172,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,351214,Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,Open,2050000,1050,0,0,Info not available
2,351248,Karnataka,"JSS Dental Coll, Mysore",BDS,DEEMED PS,Open,551100,350,0,0,Info not available
2,351274,Pondicherry,"MGMC & RI, Pondicherry",MBBS,DEEMED PS,Open,2702000,1380,0,0,2500
2,351312,Tamil Nadu,"SRM Dental Coll, Chennai",BDS,DEEMED PS,Open,390000,486,0,0,Info not available
2,351346,Tamil Nadu,"SRM Dental Coll, Chennai",BDS,DEEMED PS,Open,390000,486,0,0,Info not available
2,351361,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,351388,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
2,351389,Gujarat,"SBKS, Vadadora",MBBS,JAIN MIN,Open,2275000,1340,0,0,Info not available
2,351420,Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED PS,Open,600000,1800,0,0,Info not available
2,351449,Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,Open,2050000,1050,0,0,Info not available
2,351457,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,351531,Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,Open,2800000,1590,0,0,13500
2,351643,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,351653,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,351666,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,351725,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,351734,Karnataka,"KLE VK Inst of DentSci,Belgaum",BDS,DEEMED PS,Open,373000,Info Not Available,Info Not Available,Info not available,Info not available
2,351742,Tamil Nadu,"Saveetha Dental Coll, Chennai",BDS,DEEMED PS,Open,910000,Info Not Available,0,0,15000
2,351768,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,351834,Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED PS,Open,480010,Info Not Available,0,0,3500
2,351895,Gujarat,"KM Shah Dental Coll, Vadadora",BDS,DEEMED PS,Open,375000,1500,0,0,Info not available
2,351897,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,351903,Assam,"Fakhruddin Ali Ahmed, Barpeta",MBBS,AI,Open-PwD,6400,470,5,3000000,36225
2,351941,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
2,352032,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,352066,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",MBBS,DEEMED PS,Open,2400000,800,0,0,Info not available
2,352140,Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,MUSLIM MIN,Open,2300000,910,Info Not Available,Info not available,12000
2,352264,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,352283,Pondicherry,"IG Inst Dental Sci,Pondicherry",BDS,DEEMED PS,Open,342000,Info Not Available,0,0,Info not available
2,352308,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
2,352435,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,352477,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,352478,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,352538,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,352626,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,352743,Pondicherry,"Vinayaka Missions, Karaikal",MBBS,DEEMED PS,Open,2188000,590,0,0,20000
2,352786,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,352843,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,352852,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,352874,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,352899,Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,Open,2050000,1050,0,0,Info not available
2,353188,Telangana,"Malla Reddy InstofDent Sci,HYD",BDS,DEEMED PS,Open,400000,Info Not Available,0,0,Info not available
2,353256,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,353303,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,353315,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,353336,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,353342,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,353347,Pondicherry,"Aarupadai Veedu, Pondicherry",MBBS,DEEMED PS,Open,2388000,584,0,0,5000
2,353361,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,353362,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,353418,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,353435,Maharashtra,"DYPatil Dent Coll, Navi Mumbai",BDS,DEEMED PS,Open,875000,428,0,0,Info not available
2,353464,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,OBC-PwD,1350,960,0,0,30700
2,353532,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,353556,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,353615,Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED PS,Open,2400000,800,0,0,Info not available
2,353616,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,353625,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,353639,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,353659,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,353674,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,353688,Uttarakhand,"Graphic Era IMS, Dehradun",MBBS,DEEMED PS,Open,2520000,900,0,0,Info not available
2,353765,Tamil Nadu,"VinayakaMissionsDentColl,Salem",BDS,DEEMED PS,Open,400000,Info Not Available,0,0,Info not available
2,353924,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,353947,Uttarakhand,"Graphic Era IMS, Dehradun",MBBS,DEEMED PS,Open,2520000,900,0,0,Info not available
2,354026,Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED PS,Open,650000,12,0,0,Info not available
2,354075,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,354130,Pondicherry,"JIPMER, Puducherry",MBBS,JP,EWS,1200,2059,0,0,26300
2,354147,Maharashtra,"BV Dental Coll, Navi Mumbai",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,354186,Tamil Nadu,"ACS Med Coll, Chennai",MBBS,DEEMED PS,Open,2500000,1050,0,0,25000
2,354222,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,354256,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,354265,Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED PS,Open,600000,1800,0,0,Info not available
2,354281,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,354301,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,354303,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,354308,Maharashtra,"BVDU, Sangli",MBBS,DEEMED PS,Open,2552550,853,0,0,Info not available
2,354327,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,354330,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,354331,Karnataka,"AB Shetty Mem IDS, Mangalore",BDS,DEEMED PS,Open,507000,1000,Info Not Available,Info not available,Info not available
2,354340,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,354344,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED NRI,Open,12900000,1800,0,0,Info not available
2,354360,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,354361,Tamil Nadu,"Saveetha Dental Coll, Chennai",BDS,DEEMED PS,Open,910000,Info Not Available,0,0,15000
2,354399,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,354401,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,354431,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,354434,Gujarat,"Govt Med Coll, Bhavnagar",MBBS,AI,Open-PwD,25000,720,1,2000000,21840
2,354471,Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,DEEMED PS,Open,311000,Info Not Available,Info Not Available,Info not available,Info not available
2,354484,Gujarat,"SBKS, Vadadora",MBBS,JAIN MIN,Open,2275000,1340,0,0,Info not available
2,354558,Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,Open,2800000,1590,0,0,13500
2,354572,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MBBS,DEEMED PS,Open,2700000,1180,0,0,18500
2,354575,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,354576,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,354601,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,354608,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,354616,Gujarat,"SBKS, Vadadora",MBBS,JAIN MIN,Open,2275000,1340,0,0,Info not available
2,354618,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,354629,Maharashtra,"BV Dental Coll, Sangli",BDS,DEEMED PS,Open,414750,280,0,0,Info not available
2,354656,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,354689,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,354770,Maharashtra,"BV Dental Coll, Navi Mumbai",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,354872,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,354889,Tamil Nadu,"ACS Med Coll, Chennai",MBBS,DEEMED PS,Open,2500000,1050,0,0,25000
2,354913,Uttar Pradesh,"AIIMS, Rai Bareli",MBBS,AIIMS SO,OBC-PwD,1350,Info Not Available,0,0,30700
2,355024,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,355029,Odisha,"Inst of Dental Sci,Bhubaneswar",BDS,DEEMED PS,Open,600000,Info Not Available,0,0,11000
2,355082,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
2,355175,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,355261,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MBBS,DEEMED PS,Open,2700000,1180,0,0,18500
2,355292,Odisha,"VIMSAR, Burla",MBBS,AI,Open-PwD,22000,1071,2,2500000,42075
2,355449,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,355473,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,355488,Tamil Nadu,"Meenakshi Ammal Dental,Chennai",BDS,DEEMED PS,Open,550000,Info Not Available,0,0,Info not available
2,355525,Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,MUSLIM MIN,Open,2300000,910,Info Not Available,Info not available,12000
2,355529,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,355581,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,355605,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,355607,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED NRI,Open,3913000,330,Info Not Available,Info not available,Info not available
2,355619,Tamil Nadu,"SRM Dental Coll, Chennai",BDS,DEEMED PS,Open,390000,486,0,0,Info not available
2,355622,Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED PS,Open,2400000,800,0,0,Info not available
2,355642,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
2,355667,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
2,355713,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,355751,Maharashtra,"DYPatil Dent Coll, Navi Mumbai",BDS,DEEMED PS,Open,875000,428,0,0,Info not available
2,355823,Tamil Nadu,"VinayakaMissionsDentColl,Salem",BDS,DEEMED PS,Open,400000,Info Not Available,0,0,Info not available
2,355831,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,355837,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,355909,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,355928,Tamil Nadu,"Shri Satya Sai, Kancheepuram",MBBS,DEEMED PS,Open,2402000,1120,0,0,2500
2,355956,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,355961,Gujarat,"KM Shah Dental Coll, Vadadora",BDS,DEEMED PS,Open,375000,1500,0,0,Info not available
2,355989,Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,Open,2050000,1050,0,0,Info not available
2,356004,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,356024,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
2,356037,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,356076,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,356088,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,356090,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
2,356095,Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,Open,2800000,1590,0,0,13500
2,356174,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,356297,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,356313,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,356367,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,356386,Maharashtra,"DYPatil Dent Coll, Navi Mumbai",BDS,DEEMED PS,Open,875000,428,0,0,Info not available
2,356390,Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED PS,Open,650000,12,0,0,Info not available
2,356403,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MBBS,DEEMED PS,Open,2700000,1180,0,0,18500
2,356447,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,356557,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,356563,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,356569,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,356570,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,356593,Pondicherry,"Vinayaka Missions, Karaikal",MBBS,DEEMED PS,Open,2188000,590,0,0,20000
2,356626,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,356724,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,356766,Tamil Nadu,"ACS Med Coll, Chennai",MBBS,DEEMED PS,Open,2500000,1050,0,0,25000
2,356802,Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED PS,Open,480010,Info Not Available,0,0,3500
2,356893,Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,Open,2450000,1125,0,0,18000
2,356899,Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,Open,2150000,940,0,0,Info not available
2,356932,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
2,356944,Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,Open,2800000,1590,0,0,13500
2,356966,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,357035,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,357036,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,357072,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,357125,Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,Open,2800000,1590,0,0,13500
2,357133,Maharashtra,"BVDU, Sangli",MBBS,DEEMED PS,Open,2552550,853,0,0,Info not available
2,357251,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,357292,Karnataka,"JSS Dental Coll, Mysore",BDS,DEEMED PS,Open,551100,350,0,0,Info not available
2,357300,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,357306,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,357429,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,357491,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,357502,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,357562,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,357596,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,357601,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,357619,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,357630,Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,Open,2325000,925,0,0,10000
2,357645,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,357719,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
2,357857,Haryana,"Manav Rachna Dental, Faridabad",BDS,DEEMED PS,Open,415000,Info Not Available,0,0,Info not available
2,357929,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
2,357942,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,358031,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,358048,Karnataka,"Kasturba Med Coll, Mangalore",MBBS,DEEMED NRI,Open,3173400,1290,Info Not Available,Info not available,Info not available
2,358081,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,358123,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
2,358266,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
2,358279,Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED PS,Open,480010,Info Not Available,0,0,3500
2,358324,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,358409,Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED PS,Open,650000,12,0,0,Info not available
2,358435,Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,Open,2197000,935,0,0,25000
2,358480,Karnataka,"JSS Dental Coll, Mysore",BDS,DEEMED PS,Open,551100,350,0,0,Info not available
2,358534,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
2,358541,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
2,358588,Pondicherry,"Vinayaka Missions, Karaikal",MBBS,DEEMED PS,Open,2188000,590,0,0,20000
2,358615,Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,Open,2450000,1460,0,0,Info not available
2,358656,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,358780,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,358837,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,358882,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,358941,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,358943,Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED PS,Open,650000,12,0,0,Info not available
2,358973,Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED PS,Open,600000,1800,0,0,Info not available
2,358982,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,359030,Rajasthan,"SMS, Jaipur",MBBS,AI,Open-PwD,96100,5702,2,1000000,20000
2,359033,Maharashtra,"BV Dental Coll, Navi Mumbai",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,359122,Karnataka,"Kasturba Med Coll, Mangalore",MBBS,DEEMED NRI,Open,3173400,1290,Info Not Available,Info not available,Info not available
2,359156,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
2,359207,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
2,359357,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
2,359372,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
2,359378,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
2,359455,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
2,359466,Jharkhand,"AIIMS, Deoghar",MBBS,AIIMS SO,OBC-PwD,1350,Info Not Available,0,0,30700
