Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,DERMATOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,856(1),1018(1),934(1),934(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"RG Kar Med Coll, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,990(1),539(1),1026(1),1026(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,Burdwan Medical College,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,999(1),1001(1),1029(1),1029(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"ICARE IMS & R, Haldia",OBG,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,1029(1),1046(1),977(1),977(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Bankura Sammilani Med Coll,RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1032(1),1050(1),967(1),967(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"Medical College, Kolkata",GERIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,979(1),1054(1),971(1),971(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,Midnapore Medical College,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,1035(1),1012(1),1055(1),272(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Walsh SDH, Serampore,Hooghly,WB",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,500,1062(1),1062(1),1062(1),1062(1),-,-,-,-,-,-,-
WB Mgmt Quota,MQ,West Bengal,"KPC Med Coll, Jadavpur",OBG,-,-,-,-,750,929(2),1067(2),929(2),929(2),-,-,-,-,-,-,-
WB Govt Quota,EWS Open,West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL SURGERY,"₹16,80,000*","₹60,000",0,₹0,-,977(1),-,1067(1),1067(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Open,West Bengal,"Medical College, Kolkata",DORTHO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,1052(1),1069(1),1040(1),-,-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,Calcutta National Med Coll,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,946(1),1073(1),1053(1),322(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"RG Kar Med Coll, Kolkata",DERMATOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1074(1),1074(1),1074(1),1074(1),-,-,-,-,-,-,-
WB Mgmt Quota,MQ,West Bengal,"IQ-City Med Coll, Burdwan",OBG,"₹27,00,000*","₹40,000",0*,₹0*,800,1056(1),1074(1),992(1),992(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"Nilratan Sircar, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1055(2),1007(2),1077(2),1077(2),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,DERMATOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1061(1),1080(1),997(1),997(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Open,West Bengal,"ICARE IMS & R, Haldia",OPHTHALMOLOGY,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,1067(1),1084(1),1001(1),1001(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Open,West Bengal,"IPGMER, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,863(1),883(1),1084(1),1084(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,Calcutta National Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1063(1),1081(1),1085(1),1085(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1091(1),1091(1),1022(1),1022(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,Calcutta National Med Coll,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1080(1),1094(1),1009(1),1009(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Kandi Sub Div Hosp,Murshidabad",DO(NBEMS),-,-,-,-,-,-,-,-,1096(1),-,-,-,-,-,-,-
WB Govt Quota,EWS Open,West Bengal,"VIMS, Kolkata",ANAESTHESIOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,1083(1),1098(1),1041(1),1041(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"Nilratan Sircar, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,1113(1),328(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Open,West Bengal,Burdwan Medical College,RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,917(1),918(1),1115(1),1034(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"IQ-City Med Coll, Burdwan",GENERAL SURGERY,"₹9,00,000*","₹40,000",0*,₹0*,800,-,-,1120(1),394(1),-,-,-,-,-,-,-
WB Govt Quota,EWS Open,West Bengal,"ICARE IMS & R, Haldia",OPHTHALMOLOGY,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,1128(1),-,-,-,-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Rampurhat Govt MedColl,Birbhum",DNBPAEDIATRICS,"₹1,25,000","₹49,884",Info Not Available,Info not available,626,-,-,1130(1),1130(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"KPC Med Coll, Jadavpur",GENERAL SURGERY,"₹8,50,000*","₹43,758",0,₹0,750,936(1),940(1),1144(1),358(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"ICARE IMS & R, Haldia",TBRD,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,1151(1),1151(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"DiamondHarbour(Gov),Harindanga",DMRD(NBEMS),-,-,-,-,726,1131(2),1152(2),1069(1),-,-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"Nilratan Sircar, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1158(1),1158(1),1098(1),1098(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"VIMS, Kolkata",GENERAL MEDICINE,"₹18,000*","₹49,884*",0,₹0,Info Not Available,1145(1),1168(1),1086(1),1086(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,Midnapore Medical College,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,1149(1),1172(1),1091(1),1091(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",DO,"₹13,000*","₹49,884*",0,₹0,Info Not Available,1096(1),1111(1),1175(1),354(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,DO,"₹12,000*","₹49,884",2*,"₹20,00,000*",1099,1016(1),723(1),1185(1),423(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1201(1),1201(1),1201(1),1201(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1049(1),1070(1),1204(1),1204(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Service,West Bengal,"IPGMER, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1205(1),1205(1),1205(1),1205(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1144(1),1167(1),1210(1),1210(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"IPGMER, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,1211(1),578(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"ICARE IMS & R, Haldia",RADIO DIAGNOSIS,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,586(1),1213(1),1213(1),1213(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"Nilratan Sircar, Kolkata",PMR,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,737(1),1221(1),1138(1),1138(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",DA,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,1088(2),1103(2),1222(2),1222(2),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"Medical College, Kolkata",TBRD,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,1224(1),1224(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"Nilratan Sircar, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1252(1),1252(1),1252(1),1252(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1261(1),1261(1),1261(1),1261(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,Bankura Sammilani Med Coll,PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,1262(1),1262(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Murshidabad Med Coll,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,1232(1),1266(1),1182(1),1182(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"RG Kar Med Coll, Kolkata",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1239(1),1271(1),1187(1),1187(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"RG Kar Med Coll, Kolkata",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1239(1),1271(1),1187(1),1187(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Open,West Bengal,"College of Med & SDH, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,1243(1),1275(1),1191(1),1191(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"Raiganj GovtMedC,UttarDinajpur",DNBOPHTHALMOLOGY,-,-,-,-,500,1277(1),1277(1),1277(1),1277(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,1247(1),1279(1),1198(1),1198(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,1280(1),588(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Bankura Sammilani Med Coll,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1282(1),1282(1),1282(1),1282(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,TBRD,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1273(1),1305(1),1245(1),1245(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Midnapore Medical College,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,1278(1),1309(1),1228(1),1228(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Midnapore Medical College,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,1314(1),1314(1),1314(1),1314(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Bankura Sammilani Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1286(1),1316(1),1236(1),1236(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"ESI, Joka, Kolkata",GENERAL MEDICINE,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,1321(1),1321(1),1321(1),1321(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"Inst of Child Health, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",Info Not Available,1291(1),1322(1),1242(1),1242(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"RG Kar Med Coll, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1325(1),1325(1),1325(1),1325(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Imambara Dist Hospital,Hooghly",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,625,1296(1),1326(1),1247(1),1247(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"District Hospital, Nadia",DMRD(NBEMS),-,-,-,-,723,1299(1),1329(1),1251(1),1251(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Bankura Sammilani Med Coll,TBRD,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1300(1),1330(1),1286(1),1286(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Calcutta National Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1306(1),1335(1),1274(1),1274(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"DiamondHarbour(Gov),Harindanga",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,726,1309(1),1338(1),1260(1),1260(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"NBMC, Darjeeling",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,1339(1),1339(1),1339(1),1339(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"Chittaranjan Seva, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",Info Not Available,1318(1),1342(1),1264(1),1264(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"Coochbehar Govt Med Coll, WB",DMRD(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,400,1346(1),1346(1),1346(1),1346(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"Nilratan Sircar, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1327(1),1348(1),1291(1),1291(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",GERIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1331(1),1353(1),1279(1),1279(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"Nilratan Sircar, Kolkata",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1302(1),1364(1),1290(1),1290(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Service,West Bengal,"NBMC, Darjeeling",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,1364(1),1364(1),1364(1),1364(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,Bankura Sammilani Med Coll,SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,1365(1),1365(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1342(1),1366(1),1292(1),1292(1),-,-,-,-,-,-,-
WB Govt Quota,UR-PH Open,West Bengal,"IPGMER, Kolkata",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1369(1),1369(1),1369(1),1369(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"VIMS, Kolkata",DCH,"₹13,000*","₹49,884*",0,₹0,Info Not Available,1375(1),-,1332(1),890(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"Medical College, Kolkata",DLO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,1363(1),1378(1),1301(1),1301(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,Bankura Sammilani Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1360(1),1385(1),1311(1),1311(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,1312(1),1218(1),1386(1),608(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Malda Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",Info Not Available,1362(1),1387(1),1318(1),1318(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",TBRD,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,1397(1),1397(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1366(1),1391(1),1399(1),1399(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,Burdwan Medical College,PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1204(1),1400(1),1330(1),1330(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,Calcutta National Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,1403(1),1403(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"PurbaMedinipur DistHosp,Tamluk",DNBOBG,-,-,-,-,500,1403(1),1403(1),1403(1),1403(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",FORENSIC MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1381(1),1404(1),1334(1),1334(1),-,-,-,-,-,-,-
WB Govt Quota,SC Service,West Bengal,"NBMC, Darjeeling",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,1408(1),1408(1),1408(1),1408(1),-,-,-,-,-,-,-
WB Govt Quota,SC Open,West Bengal,"RG Kar Med Coll, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1305(1),1290(1),1410(1),450(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,Calcutta National Med Coll,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1412(1),1415(1),1415(1),1415(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"Raiganj GovtMedC,UttarDinajpur",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,500,-,-,1415(1),1415(1),-,-,-,-,-,-,-
WB Govt Quota,UR-PH Open,West Bengal,"IPGMER, Kolkata",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1416(1),1416(1),1416(1),1416(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Rampurhat Govt MedColl,Birbhum",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,626,1388(1),1417(1),1351(1),1351(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"Nilratan Sircar, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1424(1),1424(1),1390(1),1390(1),-,-,-,-,-,-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",MICROBIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1053(1),1274(1),1426(1),1426(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,Murshidabad Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,1433(1),1433(1),1433(1),1433(1),-,-,-,-,-,-,-
WB DNB Serv,UR Service,West Bengal,"Arambagh SS Hospital, Hooghly",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,Info Not Available,-,1436(1),1436(1),1436(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Service,West Bengal,"NBMC, Darjeeling",GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,1411(1),1437(1),1373(1),1373(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"College of Med & JNM, Kalyani",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,1439(1),1439(1),-,-,-,-,-,-,-
WB Govt Quota,EWS Open,West Bengal,Bankura Sammilani Med Coll,SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1443(1),-,-,-,-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1425(1),1452(1),1391(1),1391(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"ESI, Joka, Kolkata",OBG,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,1454(1),1454(1),1454(1),1454(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"RG Kar Med Coll, Kolkata",PMR,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1455(1),1455(1),1455(1),1455(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Service,West Bengal,Calcutta National Med Coll,PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1428(1),1455(1),1395(1),1395(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Nilratan Sircar, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,1465(1),1406(1),650(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Command Hospital, Kolkata",OBG,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,1449(1),1476(1),1418(1),1418(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Open,West Bengal,"Jagannath Gupta IMS, Kolkata",ENT,"₹9,00,000*","₹43,600",0,₹0,-,906(1),905(1),1481(1),846(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"District Hospital, Nadia",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,723,1482(1),1482(1),1482(1),1482(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Burdwan Medical College,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1467(1),1493(1),1436(1),1436(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1481(1),1494(2),1481(2),1481(2),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Murshidabad Med Coll,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,1471(1),1496(1),1371(1),1371(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,Burdwan Medical College,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1496(1),1496(1),1496(1),1496(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,"Nilratan Sircar, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1196(1),1229(1),1498(1),1498(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,1499(1),1499(1),1499(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Open,West Bengal,"ICARE IMS & R, Haldia",PATHOLOGY,"₹3,90,000*","₹25,000",0,₹0,Info Not Available,-,-,1502(1),1502(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL MEDICINE,"₹16,80,000*","₹60,000",0,₹0,-,1389(1),1333(1),1504(1),590(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"KPC Med Coll, Jadavpur",GENERAL MEDICINE,"₹8,50,000*","₹43,758",0,₹0,750,1504(1),1504(1),1504(1),1504(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Service,West Bengal,"Nilratan Sircar, Kolkata",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1477(1),1505(1),1446(1),1446(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"College of Med & JNM, Kalyani",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,1485(1),1512(1),1453(1),1453(1),-,-,-,-,-,-,-
WB Govt Quota,OBC B Service,West Bengal,Calcutta National Med Coll,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,1487(1),1514(1),1455(1),1455(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,Bankura Sammilani Med Coll,RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1338(1),1516(1),1516(1),1516(1),-,-,-,-,-,-,-
WB Govt Quota,OBC A Open,West Bengal,"IPGMER, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1494(1),1522(1),1462(1),1462(1),-,-,-,-,-,-,-
WB Govt Quota,ST Open,West Bengal,Malda Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",Info Not Available,1528(1),1332(1),1380(1),505(1),-,-,-,-,-,-,-
WB Govt Quota,UR-PH Service,West Bengal,"IPGMER, Kolkata",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,1531(1),1470(1),1470(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,Malda Med Coll,MICROBIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",Info Not Available,1508(1),1532(1),1471(1),1471(1),-,-,-,-,-,-,-
WB DNB Serv,SC Service,West Bengal,"District Hospital, Alipurduar",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,402,-,-,1537(1),675(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"College of Med & SDH, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,1537(1),1537(1),1537(1),-,-,-,-,-,-,-
WB Govt Quota,UR Service,West Bengal,"RG Kar Med Coll, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1537(1),1537(1),1537(1),1537(1),-,-,-,-,-,-,-
