Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,191(1),401(1),345(1),-,-,-,-,257(1),361(1),386(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Sola",GENERAL MEDICINE,"₹16,88,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,197(1),269(1),388(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",DERMATOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,-,-,-,-,-,-,113(1),113(1),396(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gotri, Vadodara",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,303(1),305(1),397(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,1686(1),1931(1),2275(1),-,-,-,-,399(1),399(1),399(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,197(2),321(2),472(2),-,-,-,-,219(1),312(2),400(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",GENERAL MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,409(6),444(6),467(6),-,-,-,-,402(5),402(5),402(5),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gandhinagar",GENERAL MEDICINE,"₹16,88,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,211(1),258(1),404(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,345(1),545(1),-,-,-,-,410(1),410(1),410(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,300(1),300(1),-,-,-,-,-,411(1),411(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,638(1),502(1),640(1),-,-,-,-,389(1),389(1),412(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"MP Shah, Jamnagar",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,413(1),413(1),413(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",DERMATOLOGY,"₹10,00,000*","₹84,000*",0,₹0,900,574(1),574(1),574(1),-,-,-,-,336(1),414(1),414(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,206(1),362(1),362(1),-,-,-,-,240(1),316(1),415(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"AMCET, Ahmedabad",GENERAL MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,252(2),252(2),252(2),-,-,-,-,238(2),416(2),416(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,247(1),797(1),797(1),-,-,-,-,287(1),287(1),420(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",DERMATOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,328(1),422(1),422(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,349(1),423(1),423(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,400(3),420(3),420(3),-,-,-,-,292(1),435(2),435(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,185(1),185(1),736(1),-,-,-,-,265(1),404(1),436(1),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL MEDICINE,"₹7,93,000*","₹84,000*",0,₹0,2220,204(1),204(1),204(1),-,-,-,-,155(1),212(1),437(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,260(3),356(4),524(4),-,-,-,-,193(1),367(2),439(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,435(1),562(1),562(1),-,-,-,-,266(1),440(1),440(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹18,64,000*","₹84,000*",0,₹0,750,181(1),184(1),388(1),-,-,-,-,269(2),354(2),447(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,314(3),431(4),494(4),-,-,-,-,361(2),415(2),451(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL MEDICINE,"₹21,00,000*","₹84,000*",0,₹0,750,278(1),299(1),299(1),-,-,-,-,327(2),360(2),452(2),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,302(1),425(1),-,-,-,-,-,453(1),453(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Medical College, Baroda",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,337(1),403(1),403(1),-,-,-,-,346(1),455(1),455(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,279(1),506(2),695(2),-,-,-,-,280(1),462(1),462(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,464(1),464(1),464(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,221(1),455(1),555(1),-,-,-,-,374(1),451(1),466(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Gandhinagar",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,195(1),470(1),470(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,269(1),269(1),269(1),-,-,-,-,448(2),448(2),478(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Gotri, Vadodara",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,481(2),481(2),481(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Sola",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,484(1),484(1),484(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,381(1),490(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"BJMC, Ahmedabad",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,313(1),313(1),313(1),-,-,-,-,362(2),436(2),496(2),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,276(1),379(1),618(1),-,-,-,-,-,497(1),497(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",DERMATOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,448(1),448(1),448(1),-,-,-,-,414(1),498(1),498(1),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"MP Shah, Jamnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,502(1),502(1),502(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,214(1),214(1),745(1),-,-,-,-,503(1),503(1),503(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,369(1),504(1),504(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,508(1),508(1),508(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"BJMC, Ahmedabad",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,505(4),762(5),762(5),-,-,-,-,179(3),472(3),510(3),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"AMCET, Ahmedabad",PAEDIATRICS,"₹9,67,000*","₹1,00,800*",0,₹0,1050,362(5),397(5),615(5),-,-,-,-,381(5),426(5),521(5),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Surat",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,312(1),369(1),525(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"PDU Med Coll, Rajkot",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,496(1),531(1),531(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,365(2),365(2),365(2),-,-,-,-,294(1),533(1),533(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,418(3),458(3),458(3),-,-,-,-,315(3),534(3),534(3),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,209(1),326(1),455(1),-,-,-,-,298(1),358(1),535(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,429(1),592(1),-,-,-,-,483(1),536(1),536(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹18,64,000*","₹84,000*",0,₹0,750,237(7),264(7),390(7),-,-,-,-,309(6),439(6),550(6),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,270(2),380(2),486(2),-,-,-,-,457(3),514(3),552(3),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Surat",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,729(1),729(1),729(1),-,-,-,-,390(1),553(1),553(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,557(1),557(1),557(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Medical College, Baroda",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,275(1),468(1),468(1),-,-,-,-,441(1),559(1),559(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL MEDICINE,"₹21,00,000*","₹84,000*",0,₹0,750,303(3),364(3),423(3),-,-,-,-,338(3),359(3),565(3),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,627(2),784(2),1107(2),-,-,-,-,426(2),566(2),566(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,259(2),343(2),462(2),-,-,-,-,244(1),517(2),567(2),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL MEDICINE,"₹21,00,000*","₹84,000*",0,₹0,750,364(1),423(1),447(1),-,-,-,-,359(1),452(1),570(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",DERMATOLOGY,"₹27,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,396(1),396(1),571(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"MP Shah, Jamnagar",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,312(2),426(2),701(2),-,-,-,-,296(3),524(5),572(5),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"AMCET, Ahmedabad",PAEDIATRICS,"₹9,67,000*","₹1,00,800*",0,₹0,1050,387(1),478(1),635(1),-,-,-,-,384(1),490(1),577(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"CU Shah, Surendra Nagar",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,590,697(2),782(2),782(2),-,-,-,-,388(2),582(2),582(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Medical College, Baroda",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,584(1),584(1),584(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹18,64,000*","₹84,000*",0,₹0,750,264(1),280(1),415(1),-,-,-,-,377(1),450(1),586(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹18,64,000*","₹84,000*",0,₹0,750,1033(1),1016(1),1061(1),-,-,-,-,506(1),506(1),588(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"AMCET, Ahmedabad",OBG,"₹9,67,000*","₹1,00,800*",0,₹0,1050,421(4),494(4),605(4),-,-,-,-,537(5),555(5),589(5),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"CU Shah, Surendra Nagar",GENERAL MEDICINE,"₹27,00,000*","₹84,000*",0,₹0,590,423(2),536(2),619(2),-,-,-,-,591(1),590(1),590(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",RADIO DIAGNOSIS,"₹40,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,489(1),593(1),593(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,509(1),599(1),599(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,490(2),490(2),490(2),-,-,-,-,435(2),515(2),600(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Sola",OBG,"₹11,25,000*","₹84,000*",0,₹0,900,431(1),509(1),642(1),-,-,-,-,541(2),601(2),601(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"AMCET, Ahmedabad",OBG,"₹9,67,000*","₹1,00,800*",0,₹0,1050,378(2),453(2),453(2),-,-,-,-,415(2),507(2),607(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Medical College, Baroda",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,458(1),599(1),599(1),-,-,-,-,480(1),609(1),609(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹7,93,000*","₹84,000*",0,₹0,2220,397(4),421(4),636(4),-,-,-,-,400(6),463(6),613(6),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"AMCET, Ahmedabad",OBG,"₹9,67,000*","₹1,00,800*",0,₹0,1050,494(2),555(2),709(2),-,-,-,-,558(1),558(1),614(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,-,-,-,-,-,-,539(1),615(1),615(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"AMCET, Ahmedabad",GENERAL MEDICINE,"₹30,00,000*","₹1,00,800*",0,₹0,1050,263(3),415(7),466(7),-,-,-,-,458(4),570(5),621(5),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gandhinagar",OBG,"₹11,25,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,601(1),614(1),623(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gotri, Vadodara",OBG,"₹11,25,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,614(1),623(1),624(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,280(1),680(1),682(1),-,-,-,-,461(1),249(1),628(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL SURGERY,"₹7,93,000*","₹84,000*",0,₹0,2220,414(2),670(2),925(2),-,-,-,-,533(1),638(1),638(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,467(1),674(1),674(1),-,-,-,-,635(1),642(1),642(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,413(1),413(1),413(1),-,-,-,-,307(1),496(1),647(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,301(1),473(2),786(2),-,-,-,-,474(1),583(2),649(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Gandhinagar",OBG,"₹11,25,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,607(1),619(1),650(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",DERMATOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,404(1),404(1),404(1),-,-,-,-,422(1),652(1),652(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"PDU Med Coll, Rajkot",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,655(1),655(1),655(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gotri, Vadodara",OBG,"₹11,25,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,617(1),659(1),659(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹7,93,000*","₹84,000*",0,₹0,2220,478(1),519(1),799(1),-,-,-,-,419(1),535(1),661(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"BJMC, Ahmedabad",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,765(1),765(1),765(1),-,-,-,-,663(2),663(2),663(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,568(2),568(2),568(2),-,-,-,-,609(1),667(1),667(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"CU Shah, Surendra Nagar",GENERAL MEDICINE,"₹27,00,000*","₹84,000*",0,₹0,590,-,-,-,-,-,-,-,598(1),676(1),676(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Surat Municipal, Surat",PAEDIATRICS,"₹18,64,000*","₹84,000*",0,₹0,750,451(2),517(2),780(2),-,-,-,-,469(2),657(2),678(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",DERMATOLOGY,"₹27,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,679(1),679(1),679(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,404(1),475(1),681(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",PAEDIATRICS,"₹18,64,000*","₹84,000*",0,₹0,750,501(1),615(1),927(1),-,-,-,-,684(1),684(1),684(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"BJMC, Ahmedabad",DERMATOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,103(1),135(1),686(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹7,93,000*","₹84,000*",0,₹0,2220,734(1),734(1),751(1),-,-,-,-,688(1),688(1),688(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,476(1),690(1),690(1),-,-,-,-,692(1),692(1),692(1),-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,699(1),699(1),699(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,328(1),618(1),738(1),-,-,-,-,-,563(1),700(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",OBG,"₹7,93,000*","₹84,000*",0,₹0,2220,496(7),566(7),748(7),-,-,-,-,556(6),589(6),702(6),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,1791(1),1791(1),-,-,-,-,-,1400(1),707(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gandhinagar",OBG,"₹16,88,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,650(1),708(1),708(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Sola",OBG,"₹16,88,000*","₹84,000*",0,₹0,900,605(1),642(1),759(1),-,-,-,-,619(1),650(1),712(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,453(2),532(2),716(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,629(1),717(1),717(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Medical College, Baroda",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1784(2),1784(2),1784(2),-,-,-,-,724(1),724(1),724(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL MEDICINE,"₹33,00,000*","₹84,000*",0,₹0,750,447(1),657(1),657(1),-,-,-,-,580(1),580(1),729(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,205(2),527(2),527(2),-,-,-,-,431(1),731(2),731(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"CU Shah, Surendra Nagar",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,590,981(1),981(1),981(1),-,-,-,-,733(1),733(1),733(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,784(1),734(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"MP Shah, Jamnagar",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,468(1),594(1),735(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",OBG,"₹7,93,000*","₹84,000*",0,₹0,2220,186(1),507(1),507(1),-,-,-,-,451(2),610(2),737(2),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"AMCET, Ahmedabad",DERMATOLOGY,"₹35,00,000*","₹1,00,800*",0,₹0,1050,-,395(1),395(1),-,-,-,-,738(1),738(1),738(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,528(1),1028(1),1036(1),-,-,-,-,514(3),658(3),740(3),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL MEDICINE,"₹29,70,000*","₹84,000*",0,₹0,2220,415(3),581(7),576(7),-,-,-,-,527(3),726(8),742(8),-,-
