Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2023 8,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Aurangabad",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,181(1),238(1),265(1),265(1),265(1),-,-,-,169(2),272(2),382(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,160(3),213(3),422(3),422(3),422(3),-,-,-,148(1),267(1),383(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Topiwala, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,170(3),184(3),248(3),248(3),248(3),-,-,-,215(1),215(1),384(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,204(2),369(2),579(2),579(2),579(2),-,-,-,297(2),395(2),395(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Panjabrao Deshmukh, Amravati",RADIO DIAGNOSIS,"₹11,90,000*","₹76,429",0,₹0,760,331(1),366(1),454(1),454(1),454(1),-,-,-,208(1),397(1),397(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Bombay Hospital IMS, Mumbai",RADIO DIAGNOSIS,"₹8,92,858*","₹70,000",0,₹0,725,-,-,-,-,-,-,-,-,797(1),797(1),398(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,105(1),105(1),105(1),105(1),105(1),-,-,-,176(1),189(1),403(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Pimpri Chinchwad, Pimpri",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,436(1),516(1),516(1),516(1),516(1),-,-,-,405(1),405(1),406(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Seth GS, Mumbai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,260(4),285(4),320(4),320(4),320(4),-,-,-,281(4),327(4),408(4),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,409(1),409(1),409(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Grant Med Coll, Mumbai",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,414(1),414(1),414(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Sri Bhausaheb, Dhule",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",545,-,-,-,-,-,-,-,-,300(1),300(1),415(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Chandrapur",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,302(1),305(1),602(1),602(1),602(1),-,-,-,331(1),331(1),419(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Jalgaon",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,150(1),276(1),423(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Indira Gandhi MedColl, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,227(1),391(1),868(1),868(1),868(1),-,-,-,304(1),431(1),431(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"MIMSR, Latur",RADIO DIAGNOSIS,"₹7,82,607*","₹76,249",0,₹0,775,-,-,-,-,-,-,-,-,249(1),436(1),436(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"BJMC, Pune",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,224(2),262(2),262(2),262(2),262(2),-,-,-,174(1),326(1),440(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"VMMC, Solapur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,-,-,-,-,-,-,197(1),226(1),441(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Indira Gandhi MedColl, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,179(1),230(1),275(1),275(1),275(1),-,-,-,162(1),222(1),443(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MIMER, Talegaon, Pune",DERMATOLOGY,"₹8,00,000*","₹64,551",0,₹0,720,-,-,-,-,-,-,-,-,445(1),445(1),445(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,356(3),422(3),847(3),847(3),847(3),-,-,-,270(1),446(1),446(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"NKP Salve IMS, Nagpur",DERMATOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,479(1),434(1),510(1),510(1),510(1),-,-,-,335(1),335(1),447(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,-,-,-,-,-,-,219(1),382(1),449(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Aurangabad",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,298(1),485(1),920(1),920(1),920(1),-,-,-,454(1),454(1),454(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,198(1),198(1),198(1),198(1),198(1),-,-,-,225(1),400(1),455(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Latur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,130(2),227(2),458(2),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Grant Med Coll, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,465(1),465(1),465(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"BARC, Mumbai",NUCLEAR MEDICINE,"₹75,500","₹72,000*",1*,"₹25,00,000*",390,-,-,-,-,-,-,-,-,466(1),466(1),466(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Indira Gandhi MedColl, Nagpur",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,417(1),468(1),468(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BJMC, Pune",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,94(1),94(1),281(1),281(1),281(1),-,-,-,277(2),308(2),469(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DMRD,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,472(1),472(1),472(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,-,-,-,-,-,-,175(1),232(1),474(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,128(3),156(3),156(3),156(3),156(3),-,-,-,178(3),302(3),488(3),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Tata Memorial, Mumbai",NUCLEAR MEDICINE,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,-,-,-,-,-,-,497(1),497(1),497(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,193(1),208(1),208(1),208(1),208(1),-,-,-,499(1),499(1),499(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Indira Gandhi MedColl, Nagpur",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,501(1),501(1),501(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Nanded",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,398(1),504(1),504(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,277(1),488(1),488(1),488(1),488(1),-,-,-,323(1),507(1),507(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,512(1),512(1),512(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Govt Med Coll, Aurangabad",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,-,-,-,-,-,-,513(1),513(1),513(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Topiwala, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,78(1),831(1),875(1),875(1),875(1),-,-,-,223(1),518(1),518(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Sri Bhausaheb, Dhule",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",545,119(1),229(1),445(1),445(1),445(1),-,-,-,110(1),281(1),522(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Topiwala, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,161(1),244(1),244(1),244(1),244(1),-,-,-,247(2),354(2),524(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Vasantrao Pawar, Nasik",GENERAL MEDICINE,"₹9,00,000*","₹69,105",0,₹0,1000,195(1),195(1),506(1),506(1),506(1),-,-,-,301(1),301(1),525(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,226(1),323(1),527(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"BARC, Mumbai",NUCLEAR MEDICINE,"₹75,500","₹72,000*",1*,"₹25,00,000*",390,-,-,-,-,-,-,-,-,374(1),541(1),541(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Topiwala, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,543(1),543(1),543(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,283(1),283(1),742(1),742(1),742(1),-,-,-,476(2),476(2),547(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Kashibai Navale, Pune",GENERAL MEDICINE,"₹12,94,000*","₹76,429",0,₹0,1094,197(2),350(2),582(2),582(2),582(2),-,-,-,343(1),343(1),550(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,551(1),551(1),551(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,235(1),321(1),476(1),476(1),476(1),-,-,-,229(1),371(1),566(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"NKP Salve IMS, Nagpur",GENERAL MEDICINE,"₹9,00,000*","₹64,551",0,₹0,1272,414(5),445(5),648(5),648(5),648(5),-,-,-,352(3),527(3),572(3),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,413(1),413(1),413(1),413(1),413(1),-,-,-,573(1),573(1),573(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MGIMS, Wardha",GENERAL MEDICINE,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,230(1),275(1),392(1),392(1),392(1),-,-,-,214(1),355(1),577(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,350(1),582(1),582(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,306(1),306(1),306(1),306(1),306(1),-,-,-,584(1),584(1),584(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Pimpri Chinchwad, Pimpri",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,410(1),482(1),585(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Panjabrao Deshmukh, Amravati",DERMATOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,412(1),353(1),588(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Indira Gandhi MedColl, Nagpur",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,470(1),589(1),589(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Jalgaon",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,184(1),283(1),592(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,472(1),472(1),472(1),472(1),472(1),-,-,-,600(1),600(1),600(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,601(1),601(1),601(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,602(1),602(1),602(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"SRTT, Ambajogai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,-,-,-,-,-,-,342(1),374(1),604(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BJMC, Pune",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,242(3),339(3),451(3),451(3),451(3),-,-,-,315(2),340(2),605(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,418(4),459(4),815(4),815(4),815(4),-,-,-,340(3),381(3),616(3),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Grant Med Coll, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,560(1),560(1),560(1),560(1),560(1),-,-,-,611(1),617(1),617(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Grant Med Coll, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,194(3),312(3),519(3),519(3),519(3),-,-,-,250(2),426(2),623(2),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Akola",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,-,-,-,-,-,-,362(1),625(1),625(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Seth GS, Mumbai",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,628(1),628(1),628(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BJMC, Pune",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,199(3),317(3),565(3),565(3),565(3),-,-,-,271(1),299(1),631(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Indira Gandhi MedColl, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,404(4),438(4),780(4),780(4),780(4),-,-,-,381(2),456(2),636(2),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MPGIMER, Nashik",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,139(1),184(1),639(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,655(1),655(1),655(1),655(1),655(1),-,-,-,640(1),640(1),640(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Indira Gandhi MedColl, Nagpur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,642(1),642(1),642(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Aurangabad",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,590(2),739(2),913(2),913(2),913(2),-,-,-,427(1),649(1),649(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,672(1),672(1),672(1),672(1),672(1),-,-,-,652(1),652(1),652(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Grant Med Coll, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,559(2),913(2),988(2),988(2),988(2),-,-,-,518(1),656(1),656(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Seth GS, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,318(1),368(1),657(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Topiwala, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,658(1),658(1),658(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Gondia",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,589(1),941(1),1580(1),1667(1),1667(1),-,-,-,660(1),660(1),660(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"BJMC, Pune",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,-,-,-,-,-,-,661(1),661(1),661(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"VMMC, Solapur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,263(1),547(1),904(1),904(1),904(1),-,-,-,314(1),496(1),664(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Latur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,222(1),443(1),668(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Topiwala, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,264(1),448(1),1235(1),1235(1),1235(1),-,-,-,415(1),415(1),669(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Vithalrao Patil, Ahmednagar",GENERAL MEDICINE,"₹10,00,000*","₹76,629",0,₹0,960,203(1),407(1),629(1),629(1),629(1),-,-,-,453(2),441(2),675(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"MPGIMER, Nashik",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,379(1),555(1),676(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Aurangabad",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,412(3),495(3),802(3),802(3),802(3),-,-,-,357(2),522(2),678(2),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DMRD,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,679(1),679(1),679(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Seth GS, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,831(1),902(1),902(1),902(1),902(1),-,-,-,680(1),680(1),680(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",DERMATOLOGY,"₹9,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,548(1),588(1),684(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Seth GS, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,686(1),686(1),686(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Nanded",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,688(1),688(1),688(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Grant Med Coll, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,690(1),690(1),690(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"PGIMS, Navi Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,399(1),519(1),696(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,265(2),265(2),283(2),283(2),283(2),-,-,-,402(2),402(2),698(2),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Grant Med Coll, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,701(1),701(1),701(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,702(1),702(1),702(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"MGIMS, Wardha",OBG,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,-,-,-,-,-,-,375(1),520(1),703(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Vasantrao Pawar, Nasik",RADIO DIAGNOSIS,"₹9,00,000*","₹69,105",0,₹0,1000,-,-,-,-,-,-,-,-,704(1),704(1),704(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Govt Med Coll, Jalgaon",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,705(1),705(1),705(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,706(1),706(1),706(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,394(2),648(2),709(2),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Vasantrao Pawar, Nasik",DERMATOLOGY,"₹36,00,000*","₹69,105",0,₹0,1000,1496(1),1496(1),1496(1),1496(1),1496(1),-,-,-,710(1),710(1),710(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Vithalrao Patil, Ahmednagar",GENERAL MEDICINE,"₹10,00,000*","₹76,629",0,₹0,960,-,-,-,-,-,-,-,-,711(1),711(1),711(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Aurangabad",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,244(2),501(2),717(2),717(2),717(2),-,-,-,299(1),470(1),714(1),-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,-,-,-,-,-,-,-,-,716(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Govt Med Coll, Aurangabad",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,-,-,-,-,-,-,719(1),719(1),719(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Nanded",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,261(1),428(1),720(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,239(1),175(1),721(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Jalgaon",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,471(1),723(1),723(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"PGIMS, Navi Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,278(1),403(1),724(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Grant Med Coll, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,493(1),493(1),865(1),865(1),865(1),-,-,-,344(1),477(1),730(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Topiwala, Mumbai",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,283(1),735(1),735(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Bombay Hospital IMS, Mumbai",GENERAL SURGERY,"₹8,92,858*","₹70,000",0,₹0,725,517(1),517(1),517(1),517(1),517(1),-,-,-,260(1),737(1),737(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Tata Memorial, Mumbai",NUCLEAR MEDICINE,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,-,-,-,-,-,-,739(1),739(1),739(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Indira Gandhi MedColl, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,742(1),742(1),742(1),-,-,-
