Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6,CR 2024 7
KER Self Fin. Seats,AC,Kerala,"Believers Church, Thiruvalla",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,750,-,-,-,-,-,-,2364(1),1924(1),2474(1),-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,540,-,1590(1),1590(1),-,-,1590(1),1837(1),1935(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Narayana IMS, Ernakulam",PAEDIATRICS,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,-,-,-,-,-,1571(1),1825(1),1942(1),-,-,-,-
KER Self Fin. Seats,KU,Kerala,"PK Das IMS, Palakkad",DERMATOLOGY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,-,-,1971(1),-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,892(1),1117(1),1979(1),-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,1042(1),1042(1),1990(1),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Amala IMS, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,1701(1),1701(1),2014(1),-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,817(1),1372(1),2022(1),-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,875(1),1248(1),2026(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1844(1),1994(1),1994(1),-,-,1815(1),2012(1),2086(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Pushpagiri IMS, Tiruvalla",TBRD,"₹18,49,748*","₹43,000",0,₹0,955,-,-,-,-,-,1451(1),1451(1),2092(1),-,-,-,-
KER Govt Quota,EZ,Kerala,"TD Med Coll, Allepey",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,825(1),825(1),2096(1),-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Jubilee Mission, Thrissur",TBRD,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,1517(1),1563(1),2120(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Al-Azhar Med Coll, Thodupuzha",PAEDIATRICS,"₹18,49,748*","₹40,000",0,₹0,700,-,-,-,-,-,1577(1),1932(1),2121(1),-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1104(1),1112(1),2130(1),2341(1),-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,981(1),1885(1),2134(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",OBG,"₹17,49,006*","₹53,000",0,₹0,760,1873(5),2083(5),2083(5),-,-,1647(2),1647(2),2137(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1610(4),1889(4),1889(4),-,-,1150(3),1390(3),2141(3),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Amala IMS, Thrissur",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,1496(1),1871(1),2145(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Narayana IMS, Ernakulam",TBRD,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,1540(1),1783(1),1783(1),-,-,1668(1),1976(1),2163(1),-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,1717(1),1717(1),2180(1),-,-,-,-
KER Govt Quota,EZ,Kerala,"Medical College, Trivandrum",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,387(1),387(1),387(1),-,-,612(1),612(1),2240(1),-,-,-,-
KER Govt Quota,EW,Kerala,"RCC, Thiruvananthapuram",ANAESTHESIOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,-,-,-,-,-,1888(1),1888(1),2262(1),-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kozhikode",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,1151(1),1426(1),2269(1),-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,578(1),578(1),2271(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malankara Orthodox, Kolechery",OBG,"₹18,49,748*","₹53,000",0,₹0,1110,1269(1),1269(1),1269(1),-,-,1691(2),1691(2),2287(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",OBG,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,1189(1),2450(4),2300(1),-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1094(2),1503(2),1503(2),-,-,1022(2),1113(2),2301(2),-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kozhikode",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,327(1),432(1),1308(1),-,-,583(1),583(1),2310(1),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Pushpagiri IMS, Tiruvalla",PAEDIATRICS,"₹18,49,748*","₹43,000",0,₹0,955,-,-,-,-,-,1729(1),1729(1),2311(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",ENT,"₹17,49,006*","₹53,000",0,₹0,760,2366(1),2366(1),2488(1),2798(1),-,2655(2),2699(2),2324(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",TBRD,"₹18,49,748*","₹50,000",0*,₹0*,750,-,-,-,-,-,1313(1),1313(1),2333(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Jubilee Mission, Thrissur",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,1544(1),1544(1),2368(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"PK Das IMS, Palakkad",ENT,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,2719(2),3082(2),3278(2),-,-,2866(1),2892(1),2427(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,-,-,1374(1),-,-,1669(1),2393(1),2428(1),-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Pushpagiri IMS, Tiruvalla",PAEDIATRICS,"₹18,49,748*","₹43,000",0,₹0,955,-,-,-,-,-,1436(1),1436(1),2442(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",OBG,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2063(3),2371(3),2371(3),-,-,1836(2),2296(2),2460(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1425(3),1938(3),2725(3),-,-,1178(1),1824(1),2462(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",OBG,"₹18,49,748*","₹50,000",0*,₹0*,750,2003(1),2257(1),2257(1),-,-,2133(1),2133(1),2485(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Al-Azhar Med Coll, Thodupuzha",OBG,"₹18,49,748*","₹40,000",0,₹0,700,1384(1),2684(1),2684(1),-,-,1891(1),1891(1),2486(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,1937(3),2119(3),2119(3),-,-,1837(2),2139(2),2493(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,2103(4),2439(4),2439(4),-,-,1809(3),1859(3),2495(2),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",ORTHOPAEDICS,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,1728(3),1728(3),1728(3),-,-,1450(1),1450(1),2523(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",GENERAL SURGERY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,1858(3),1995(3),1995(3),-,-,1772(2),1939(2),2548(1),2678(1),-,-,-
KER Govt Quota,SM,Kerala,"RCC, Thiruvananthapuram",PATHOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,-,-,-,-,-,1448(1),2022(1),2605(1),2664(1),-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Ernakulam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",700,-,-,-,-,-,-,-,2612(1),-,-,-,-
KER Govt Quota,MU,Kerala,"Govt of Med Sci, Pariyaram",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,-,-,-,-,-,2276(1),2276(1),2614(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,1848(1),2562(4),2615(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",ENT,"₹18,49,748*","₹53,000",0,₹0,640,2151(1),2151(1),2151(1),-,-,2283(1),2283(1),2620(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Palakkad",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",-,-,-,-,-,-,2095(1),2517(1),2634(1),3187(2),-,-,-
KER SF NRI Seats,NR,Kerala,"MES Med Coll, Malappuram",TBRD,"₹38,86,680*","₹53,000",1*,"₹10,00,000*",680,3117(1),3719(1),3719(1),-,-,3643(1),4264(1),2644(1),-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"SreeUthradomThirunal,Trivandrum",TBRD,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,1839(1),2316(1),2650(1),-,-,-,-
KER Govt Quota,EW,Kerala,"TD Med Coll, Allepey",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,617(1),1318(1),2657(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Pushpagiri IMS, Tiruvalla",ORTHOPAEDICS,"₹18,49,748*","₹43,000",0,₹0,955,1837(2),2096(2),1355(2),2260(1),-,1642(2),2519(2),2697(2),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"DM Wayanad IMS, Wayanad",OBG,"₹18,49,748*","₹53,000",0,₹0,700,-,-,-,-,-,2081(1),2481(1),2699(1),-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,2404(1),2748(1),2711(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Jubilee Mission, Thrissur",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1450,2749(1),2749(1),3003(1),-,-,2117(1),2117(1),2713(1),3467(1),-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kollam",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,-,-,-,-,-,2069(1),2506(1),2717(1),-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kozhikode",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,1778(1),2284(1),2733(1),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",GENERAL SURGERY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,2011(1),2011(1),2734(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",FAMILY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,-,2742(2),-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Al-Azhar Med Coll, Thodupuzha",OBG,"₹18,49,748*","₹40,000",0,₹0,700,-,-,-,-,-,2297(1),2297(1),2772(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,2119(1),2989(1),2989(1),-,-,2409(1),2980(4),2819(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",ORTHOPAEDICS,"₹17,49,006*","₹53,000",0,₹0,760,-,-,-,-,-,1524(1),1524(1),2826(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,-,2357(1),3142(1),3208(1),-,-,2512(1),2815(1),2845(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,640,2089(1),2276(1),2276(1),-,-,1946(1),2238(1),2854(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,3161(1),2863(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Dr Somervel Mem, Karakonam",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,695,-,-,-,-,-,2529(1),2790(1),2869(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",FAMILY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,-,2904(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,790,2079(3),2118(3),2118(3),-,-,2424(3),2424(3),2908(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,790,1672(1),1672(1),1672(1),-,-,2279(1),2639(1),2926(3),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",ENT,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2356(2),2356(2),2356(2),-,-,2423(2),2423(2),2933(2),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1824(1),2458(1),2936(2),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",ENT,"₹18,49,748*","₹53,000",0,₹0,640,2448(1),2448(1),2448(1),-,-,2755(1),2928(1),2973(1),-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kottayam",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1703(1),2402(1),2402(1),-,-,-,-,2981(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Pushpagiri IMS, Tiruvalla",PSYCHIATRY,"₹18,49,748*","₹43,000",0,₹0,955,2088(1),2089(1),2089(1),-,-,2222(1),2508(1),2982(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,3037(1),-,-,1979(1),1979(1),2987(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Pushpagiri IMS, Tiruvalla",ENT,"₹18,49,748*","₹43,000",0,₹0,955,2371(1),2455(1),2455(1),-,-,1887(1),2616(1),2996(1),-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1854(1),2176(1),3006(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1804(1),1804(1),1804(1),-,-,2376(1),2610(1),3008(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Malankara Orthodox, Kolechery",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1110,2782(1),3003(1),3520(1),-,-,2846(2),2846(2),3014(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,-,2130(1),3023(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Sree Narayana IMS, Ernakulam",TBRD,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,-,-,-,-,-,2088(1),2088(1),3029(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Dr Somervel Mem, Karakonam",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,695,3062(2),3985(2),3985(2),-,-,2941(1),3173(1),3035(1),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",ENT,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,2526(1),2526(1),3043(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,2654(1),3000(1),3048(1),3807(1),-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",ENT,"₹18,49,748*","₹50,000",0*,₹0*,750,2505(1),2601(1),2601(1),-,-,2377(1),3092(1),3059(1),-,-,-,-
KER SF NRI Seats,NR,Kerala,"Jubilee Mission, Thrissur",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,1450,1554(1),1554(1),1554(1),-,-,1694(1),1694(1),3075(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Al-Azhar Med Coll, Thodupuzha",GENERAL SURGERY,"₹18,49,748*","₹40,000",0,₹0,700,-,-,-,-,-,2562(1),2766(1),3083(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,540,-,-,-,-,-,2806(2),3051(2),3100(2),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Amala IMS, Thrissur",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,2413(1),2413(1),3108(1),-,-,-,-
KER Govt Quota,SC,Kerala,"RCC, Thiruvananthapuram",ANAESTHESIOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,-,-,-,-,-,2165(1),2384(1),3109(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,2317(1),3069(1),3069(1),-,-,2596(2),2943(4),3116(3),3309(1),-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Narayana IMS, Ernakulam",PSYCHIATRY,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,3323(1),3329(1),3560(1),-,-,3289(1),3354(1),3132(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",ENT,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2478(1),2478(1),2478(1),-,-,2333(1),2333(1),3138(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,2294(1),2294(1),3141(1),3841(1),-,-,-
KER Govt Quota,SC,Kerala,"Govt of Med Sci, Pariyaram",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,2224(1),3068(1),3547(1),3882(1),-,3159(1),3159(1),3169(1),4547(1),-,-,-
KER SF NRI Seats,NR,Kerala,"KMCT Med Coll, Kozhikode",DERMATOLOGY,"₹38,86,680*","₹53,000",0,₹0,790,2159(1),2159(1),2159(1),-,-,2273(1),3118(4),3172(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,3188(1),3195(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"MES Med Coll, Malappuram",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2781(1),2781(1),2781(1),-,-,2298(1),2998(1),3196(1),-,-,-,-
KER SF NRI Seats,NR,Kerala,"KMCT Med Coll, Kozhikode",PAEDIATRICS,"₹38,86,680*","₹53,000",0,₹0,790,3314(1),3650(1),3650(1),-,-,3772(1),3947(1),3199(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,2531(1),2531(1),2531(1),-,-,2836(2),3027(2),3232(2),-,-,-,-
KER Govt Quota,MU,Kerala,"Medical College, Trivandrum",IHBT,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,-,-,3233(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",ANAESTHESIOLOGY,"₹17,49,006*","₹53,000",0,₹0,760,2515(3),2562(3),2446(3),3219(2),-,2550(3),2812(3),3235(2),-,-,-,-
KER SF NRI Seats,NR,Kerala,"SreeUthradomThirunal,Trivandrum",DERMATOLOGY,"₹38,86,680*","₹53,000",0,₹0,-,-,-,2946(1),-,-,2818(1),3922(1),3238(1),-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"KMCT Med Coll, Kozhikode",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,2092(1),2092(1),3256(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Narayana IMS, Ernakulam",ENT,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,-,-,-,-,-,2736(1),2736(1),3262(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"PK Das IMS, Palakkad",PSYCHIATRY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,2705(1),3129(1),3277(1),-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Malabar Med Coll, Kozhikode",ORTHOPAEDICS,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,-,-,-,-,-,2177(1),2861(1),3295(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,540,2752(1),3170(1),3191(1),3333(1),-,2663(1),3032(1),3297(1),-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,2780(1),3075(1),3298(1),-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2976(1),2976(1),2976(1),-,-,2771(1),2973(1),3308(1),-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Travancore Med Coll, Kollam",ANAESTHESIOLOGY,"₹18,49,748*","₹50,000",0*,₹0*,750,-,-,-,-,-,2665(1),3376(1),3319(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",PMR,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,-,3347(2),3538(1),-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,-,2476(1),2787(1),2504(1),-,-,1261(1),3100(1),3351(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",ENT,"₹18,49,748*","₹53,000",0,₹0,-,2491(1),2491(1),2491(1),-,-,2826(1),2844(1),3362(1),-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Pushpagiri IMS, Tiruvalla",ENT,"₹18,49,748*","₹43,000",0,₹0,955,2455(1),3797(1),3071(1),-,-,2870(1),2965(1),3366(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Sree Gokulam, Trivandrum",ANAESTHESIOLOGY,"₹17,49,006*","₹53,000",0,₹0,760,-,-,3361(2),-,-,2896(1),2896(1),3369(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"PK Das IMS, Palakkad",ANAESTHESIOLOGY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,2845(1),3257(1),3372(2),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",RADIATION ONCOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,2265(1),2265(1),3384(1),-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,2414(1),2626(1),3385(1),-,-,-,-
KER Self Fin. Seats,BH,Kerala,"SreeUthradomThirunal,Trivandrum",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,2808(1),3287(1),3392(1),-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Al-Azhar Med Coll, Thodupuzha",ENT,"₹18,49,748*","₹40,000",0,₹0,700,-,-,-,-,-,-,-,3401(1),3777(1),-,-,-
KER Self Fin. Seats,MU,Kerala,"PK Das IMS, Palakkad",PSYCHIATRY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,2916(1),3585(1),3423(1),-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",ENT,"₹18,49,748*","₹53,000",0,₹0,790,2360(1),2742(1),2742(1),-,-,2296(1),3130(3),3442(3),-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Pushpagiri IMS, Tiruvalla",ANAESTHESIOLOGY,"₹18,49,748*","₹43,000",0,₹0,955,-,-,-,-,-,3039(1),3039(1),3448(1),-,-,-,-
