Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,2129(1),2830(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,974(1),1244(1),2833(1),-,-,-,-,-,-,-,-
AP Govt-NS APUR,SC-GEN,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,2818(1),2834(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"GVP Med Coll, Vizag",ENT,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",750,1906(1),2836(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,1966(1),2840(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,2402(1),2843(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ENT,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,2184(1),2844(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-FEM,Andhra Pradesh,"SVIMS, Tirupati",ANAESTHESIOLOGY,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,2837(1),2853(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,2839(1),2855(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),ST-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,2844(1),2860(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,1362(1),2337(1),2862(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL SURGERY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,2849(1),2865(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,-,2235(1),2875(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCA-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,2194(1),2878(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,2863(1),2879(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Apollo IMS&R, Chittoor",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",850,1716(1),2882(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCB-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,1670(1),2890(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",TBRD,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,2771(1),2896(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCE-GEN,Andhra Pradesh,"SVIMS, Tirupati",PATHOLOGY,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,2896(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ENT,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,1411(1),2903(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,2543(1),2909(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",532,2216(1),2915(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCE-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,1161(1),2932(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,2916(1),2933(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (OU),OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,1212(1),2939(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,2825(1),2965(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,2950(1),2967(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,1352(1),2339(1),2968(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCB-FEM,Andhra Pradesh,"Govt Med Coll, Ananthapuram",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,1795(1),2970(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",PATHOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,-,2973(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ENT,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,-,2978(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,1761(1),2981(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCE-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PATHOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,2993(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PATHOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,2330(1),3010(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,2163(1),3021(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,2274(1),3027(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PATHOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,3045(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-FEM,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,3029(1),3046(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",ANAESTHESIOLOGY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,2721(1),3059(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,2152(1),3062(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,2765(1),3066(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,1451(1),2600(2),3068(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,3053(1),3070(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,-,-,-,3075(1),-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,2082(1),3080(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",ENT,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,2699(1),3081(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,3083(1),2357(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,3075(1),3092(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,2422(1),3094(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,2523(1),3109(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,3116(1),-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCC-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,3100(1),3118(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",PSYCHIATRY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,2895(1),3123(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,3126(1),3145(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,2594(1),3146(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCA-GEN,Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,-,2646(1),3147(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,2534(1),3150(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,3092(1),3157(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (OU),BCB-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,622(1),3164(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL SURGERY,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,2720(1),3166(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,2724(1),3167(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-FEM,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",TBRD,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,1894(1),3168(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,BCB-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,1158(1),3179(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,ST-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,3161(1),3182(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCE-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",PSYCHIATRY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,3164(1),3185(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCE-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",TBRD,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,2185(1),3188(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"VMC, Kurnool",PATHOLOGY,"₹1,55,250*","₹30,000*",1*,"₹40,00,000*",650,3192(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-FEM,Andhra Pradesh,"VMC, Kurnool",OBG,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,2434(1),3196(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",TBRD,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,2880(1),3201(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,SC-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,3080(1),3206(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,BCB-GEN,Andhra Pradesh,"VMC, Kurnool",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,2233(1),3207(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCD-FEM,Andhra Pradesh,"Kurnool Med Coll, Kurnool",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,2039(2),3210(2),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"PES IMS, Kuppam",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,2937(1),3211(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,2006(1),2103(1),3214(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCD-FEM,Andhra Pradesh,"PES IMS, Kuppam",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,1990(1),3215(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-FEM,Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,1388(1),2642(1),3224(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",PSYCHIATRY,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,2728(1),3228(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,2827(1),3232(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",ENT,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,2583(1),3234(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,3248(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (OU),SC-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,924(1),3261(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,3131(1),3263(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCA-FEM,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ANAESTHESIOLOGY,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,2972(1),3264(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ENT,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,3267(1),-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL SURGERY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,2900(1),3274(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,2964(1),3275(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"GVP Med Coll, Vizag",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",750,1818(1),2892(1),3280(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCC-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",ORTHOPAEDICS,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,-,3281(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,SC-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,3064(1),3282(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"Narayana Med Coll, Nellore",GENERAL SURGERY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,2737(1),3284(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",BIOCHEMISTRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,3276(1),3300(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCE-GEN,Andhra Pradesh,"ACSR Medical College, Nellore",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",355,-,3301(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,SC-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL SURGERY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,2789(1),2966(1),3306(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PATHOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,3309(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",SPM,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,3321(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,BCB-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",ANAESTHESIOLOGY,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,2071(1),3034(1),3326(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,-,3329(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,-,-,-,3335(1),-,-,-,-,-,-,-
AP Govt-NS LOC (AU),ST-FEM,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,3322(1),3346(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PSYCHIATRY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,2557(1),3349(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"Narayana Med Coll, Nellore",ANAESTHESIOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,2969(1),3380(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,2958(1),3395(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL SURGERY,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,3010(1),3367(1),3397(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),ST-FEM,Andhra Pradesh,"VMC, Kurnool",PAEDIATRICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,3004(1),3400(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCD-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",SPM,"₹1,55,250*","₹30,000*",1*,"₹40,00,000*",1430,3402(1),-,-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,BCB-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,2198(1),3406(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,1893(1),3004(1),3415(1),-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,2168(1),2800(1),3418(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",ENT,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,2636(1),3420(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"PES IMS, Kuppam",ORTHOPAEDICS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,2101(1),3424(1),-,-,-,-,-,-,-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"ACSR Medical College, Nellore",SPM,"₹48,600*","₹60,823",1*,"₹40,00,000*",355,2835(1),3432(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCE-GEN,Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,2010(1),3445(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-FEM,Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,2046(1),3464(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-FEM,Andhra Pradesh,"Katuri Med Coll, Guntur",ENT,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,2759(1),3469(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"NRI Med Coll, Guntur",ANAESTHESIOLOGY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,2893(1),3474(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCC-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PSYCHIATRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,2515(1),3475(1),-,-,-,-,-,-,-,-,-
