Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,982(1),1028(1),-,-,-,-,1263(1),1603(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"LLRM Med Coll, Meerut",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,921(1),959(1),-,-,-,1465(2),1587(2),1613(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"LLRM Med Coll, Meerut",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,1228(2),1532(2),-,-,-,1149(1),1290(1),1623(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",ORTHOPAEDICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,1247(1),1602(1),1628(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,1418(1),1501(1),-,-,-,1165(1),1393(1),1645(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,1269(1),1316(1),1655(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,898(1),1106(1),-,-,-,975(3),1319(3),1657(3),2240(1),-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Azamgarh",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,-,-,-,-,-,980(1),1341(1),1662(1),2376(1),-
UP-Govt Quota,EW,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,-,-,-,-,-,1322(1),1761(1),1679(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Govt IMS, Kasna",ENT,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,945(1),1121(1),1686(1),2028(1),-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",430,-,-,-,-,-,1003(1),1342(1),1691(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLB Med Coll, Jhansi",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,1101(1),1311(1),-,-,-,1665(1),1665(1),1692(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"S N Med Coll, Agra",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,1402(3),1407(3),274(1),-,-,1203(2),1325(2),1694(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,1247(3),1387(3),449(1),180(1),-,1474(2),1677(2),1704(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Govt Med Coll, Kannauj",ENT,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,1357(1),1714(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"UP Univ of Med Sci, Etawah",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,-,-,331(1),-,-,1252(2),1570(2),1723(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,649(2),854(2),-,-,-,1017(2),1060(2),1744(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,GENERAL MEDICINE,"₹23,23,197*","₹56,100*",1*,₹0*,857,1551(8),1646(8),181(1),172(1),75(1),1457(8),1847(8),1765(8),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",OBG,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,1367(1),1437(1),1774(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Prasad Inst of Med Sci,Lucknow",RADIO DIAGNOSIS,"₹21,63,946*","₹18,000",0,₹0,410,-,-,-,-,-,1682(6),1758(6),1789(6),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",RADIO DIAGNOSIS,"₹24,89,880*","₹32,000",1*,₹0*,740,1348(3),1424(3),-,-,-,1644(3),1699(3),1790(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",RADIO DIAGNOSIS,"₹29,09,009*","₹24,000*",1,"₹15,00,000",720,1545(16),1640(16),151(1),93(1),45(1),1703(16),1762(16),1792(16),1969(1),-
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,850(2),899(2),-,-,-,1363(2),1568(2),1817(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,1327(1),1327(1),1823(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,1267(1),1834(1),2393(1),-
UP-Govt Quota,BC,Uttar Pradesh,"MLB Med Coll, Jhansi",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,1444(1),1502(1),-,-,-,1268(2),1577(2),1839(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",PATHOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,1142(3),1500(3),343(1),164(2),92(2),979(4),1551(4),1844(4),2859(2),3553(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",RADIO DIAGNOSIS,"₹20,30,961*","₹14,000*",1*,₹0*,736,1422(3),1536(3),-,-,-,1512(3),1544(3),1847(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",DERMATOLOGY,"₹25,09,957*","₹32,000*",1*,₹0*,950,1126(4),1700(4),-,-,-,1236(4),1824(4),1855(4),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,1451(1),1539(1),-,-,-,1325(1),1578(1),1865(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",DERMATOLOGY,"₹14,43,744*","₹30,000*",2*,₹0*,938,1154(3),1214(3),-,-,-,1094(2),1852(2),1885(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Varun Arjun, Shahjahanpur",RADIO DIAGNOSIS,"₹23,38,116*","₹24,000*",1,"₹10,00,000",770,1560(4),1655(4),-,-,-,1685(5),1759(5),1890(5),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Govt Med Coll, Azamgarh",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,-,-,-,-,-,1480(2),1641(2),1917(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,1597(1),1918(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Barabanki",DERMATOLOGY,"₹25,24,901*","₹35,000",1*,₹0*,580,1063(2),1118(2),-,-,-,1440(2),1885(2),1920(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",GENERAL MEDICINE,"₹25,09,957*","₹32,000*",1*,₹0*,950,1614(12),1713(12),-,-,-,1377(12),1872(12),1927(12),-,-
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,914(1),952(1),446(1),-,-,1550(2),1887(2),1937(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Krishna Mohan Med Coll,Mathura",RADIO DIAGNOSIS,"₹21,63,946*","₹15,000*",0,₹0,700,-,-,-,-,-,-,-,1953(4),-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,-,-,-,-,-,1504(1),1652(1),1967(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,1931(1),2001(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLB Med Coll, Jhansi",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,901(1),1339(1),-,-,-,1229(1),1337(1),2044(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,1026(1),1077(1),-,-,-,1676(1),1676(1),2048(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,943(1),1488(1),-,-,-,1421(1),1421(1),2070(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",RADIO DIAGNOSIS,"₹39,90,000*","₹69,600",0,₹0,1000,1727(6),1841(6),-,-,-,1917(8),2033(8),2075(8),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,1652(1),1793(1),2088(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,1474(1),2089(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",ORTHOPAEDICS,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,715(2),738(2),-,-,-,1422(2),1422(2),2100(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",DERMATOLOGY,"₹25,62,430*","₹30,000",0,₹0,730,1711(2),1838(2),-,-,-,1752(2),2075(2),2118(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SMSR, Greater Noida",GENERAL MEDICINE,"₹25,40,649*","₹32,000",0,₹0,1200,1698(16),1808(16),-,-,-,1772(16),2088(16),2131(16),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Saraswati IMS, Hapur",DERMATOLOGY,"₹20,22,143*","₹32,000*",0,₹0,851,1284(5),1357(5),-,-,-,1614(5),2116(5),2160(5),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"GS Med Coll Hosp,Hapur",DERMATOLOGY,"₹21,63,946*","₹32,000",0,₹0,Info Not Available,1602(3),1647(3),-,-,-,1915(3),2136(3),2181(3),2582(1),2276(1)
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",TBRD,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,908(2),1444(2),342(1),-,-,1394(1),1394(1),2200(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"GS Med Coll Hosp,Hapur",GENERAL MEDICINE,"₹21,63,946*","₹32,000",0,₹0,Info Not Available,1926(4),1995(4),277(1),-,-,1872(4),2165(4),2210(4),-,-
UP-Govt Quota,SC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,1060(1),1316(1),-,-,-,1587(1),1787(1),2230(1),3216(1),-
UP-Govt Quota,SC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OPHTHALMOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,-,-,-,-,-,2204(1),2204(1),2250(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",RADIO DIAGNOSIS,"₹39,95,000*","₹62,000",0,₹0,850,1808(8),1928(8),-,-,-,1873(7),2103(7),2251(7),2856(1),-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",ENT,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,1337(1),1413(1),-,-,-,1688(1),2247(1),2254(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,1666(2),2123(2),471(1),-,-,1631(2),2223(2),2269(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,1295(2),1900(2),-,167(1),-,1451(1),2231(1),2277(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,1237(1),2238(1),2284(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,1036(2),1183(2),-,-,-,1568(1),1744(1),2286(3),2558(1),3556(1)
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,722(1),1071(1),-,-,-,1584(1),1629(1),2304(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Heritage IMS, Varanasi",GENERAL MEDICINE,"₹21,12,517*","₹21,000",0,₹0,735,1952(3),2085(3),-,-,-,1957(3),2260(3),2307(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",DERMATOLOGY,"₹20,40,950*","₹30,000",1*,₹0*,700,1731(2),1845(2),-,-,-,2075(2),2263(2),2310(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"KGMU, Lucknow",PATHOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,2060(1),2202(1),-,-,-,1793(1),2267(1),2314(1),3453(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",RADIO DIAGNOSIS,"₹42,20,000*","₹40,000",0,₹0,600,1801(1),1921(1),-,-,-,1984(1),2279(1),2326(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",RADIO DIAGNOSIS,"₹41,95,000*","₹40,800",0,₹0,540,1854(1),1636(1),-,-,-,2087(1),2285(1),2332(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"GSVM Med Coll, Kanpur",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,2255(1),2286(1),2333(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Hapur",DERMATOLOGY,"₹24,75,612*","₹30,000*",Info Not Available,Info not available,1259,1596(3),1693(3),-,-,-,1955(3),2302(3),2349(3),-,-
UP-Govt Quota,SC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,1249(1),1364(1),-,-,-,-,-,2353(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",DA,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",2083,-,-,-,-,-,1170(1),2310(1),2358(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLN Med Coll, Allahabad",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,1054(1),1107(1),-,-,-,1692(1),1823(1),2378(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",PATHOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,1516(1),1705(1),-,-,-,1600(2),1972(2),2383(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",OBG,"₹14,43,744*","₹30,000*",2*,₹0*,938,1628(4),1728(4),150(1),-,-,1716(3),2355(3),2403(3),3583(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"TS Misra Med Coll, Lucknow",DERMATOLOGY,"₹21,63,946*","₹30,000",0,₹0,735,1754(2),1869(2),-,-,-,1953(2),2357(2),2405(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",DERMATOLOGY,"₹29,09,009*","₹24,000*",1,"₹15,00,000",720,1575(3),1609(3),152(1),153(1),-,2123(5),2369(5),2417(5),-,-
UP-Govt Quota,SC,Uttar Pradesh,"UP Univ of Med Sci, Etawah",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,-,-,-,-,-,850(1),1584(1),2423(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLB Med Coll, Jhansi",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,1219(1),1431(1),-,-,-,1823(1),1994(1),2440(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",GENERAL MEDICINE,"₹25,62,430*","₹30,000",0,₹0,730,1742(4),1857(4),-,-,-,2072(4),2399(4),2447(4),-,-
UP-Govt Quota,UR Service,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DORTHO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1050,-,-,-,-,-,-,-,2448(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Saraswati IMS, Hapur",GENERAL MEDICINE,"₹20,22,143*","₹32,000*",0,₹0,851,1714(14),1826(14),-,-,-,2062(14),2408(14),2456(14),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt Med Coll, Kannauj",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,2007(1),2457(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"National Captl Reg IMS, Meerut",GENERAL MEDICINE,"₹22,35,387*","₹56,100",0,₹0,680,-,-,-,-,-,2482(10),2415(10),2463(10),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",PMR,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,2023(1),2162(1),-,-,-,1139(1),1598(1),2478(1),2848(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"National Captl Reg IMS, Meerut",DERMATOLOGY,"₹22,35,387*","₹56,100",0,₹0,680,-,-,-,-,-,2391(3),2473(3),2524(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",RADIO DIAGNOSIS,"₹42,50,000*","₹45,000",0,₹0,932,1865(1),1992(1),-,-,-,1925(1),2488(1),2537(1),-,-
UP-Govt Quota,UR Service,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DGO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1050,-,-,-,-,-,-,-,2549(1),2402(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Hapur",GENERAL MEDICINE,"₹24,75,612*","₹30,000*",Info Not Available,Info not available,1259,2051(10),2192(10),409(2),145(1),104(1),2261(10),2500(10),2552(10),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Barabanki",GENERAL MEDICINE,"₹25,24,901*","₹35,000",1*,₹0*,580,1917(8),2047(8),-,-,-,2150(10),2413(10),2598(10),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt IMS, Kasna",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,1551(1),2554(1),2608(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",GENERAL MEDICINE,"₹20,40,950*","₹30,000",1*,₹0*,700,2020(5),2159(5),-,-,-,2356(5),2576(5),2631(5),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",PATHOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,1536(2),2007(2),-,-,-,1709(3),2293(3),2633(3),3296(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"SMSR, Greater Noida",OBG,"₹25,40,649*","₹32,000",0,₹0,1200,1556(3),1697(3),254(1),264(1),-,2178(8),2580(8),2635(8),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt IMS, Kasna",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,-,-,2637(1),3254(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"TS Misra Med Coll, Lucknow",GENERAL MEDICINE,"₹21,63,946*","₹30,000",0,₹0,735,2064(6),2208(6),-,-,-,2512(6),2596(6),2651(6),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",GENERAL MEDICINE,"₹14,43,744*","₹30,000*",2*,₹0*,938,1495(12),1601(12),-,-,-,1870(12),2176(12),2657(21),3896(1),4026(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"GS Med Coll Hosp,Hapur",OBG,"₹21,63,946*","₹32,000",0,₹0,Info Not Available,2305(3),2475(3),-,-,-,2592(3),2592(3),2665(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,1624(2),1770(2),-,-,-,1435(1),2259(2),2700(2),2938(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Venkateshwara IMS, Gajraula",DERMATOLOGY,"₹21,63,946*","₹36,000",0,₹0,750,1953(3),2086(3),-,-,-,2499(3),2644(3),2702(3),-,-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,1202(2),1268(2),-,-,-,1715(2),1901(2),2734(3),-,-
UP-Govt Quota,BC,Uttar Pradesh,"LLRM Med Coll, Meerut",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,1756(1),2688(1),2747(1),-,-
UP-Govt Quota,ST,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,2692(1),2692(1),2751(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",DERMATOLOGY,"₹24,89,880*","₹32,000",1*,₹0*,740,1884(2),2012(2),-,-,-,2533(2),2719(2),2778(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",OBG,"₹25,09,957*","₹32,000*",1*,₹0*,950,1672(6),1779(6),-,-,-,2118(9),2599(9),2791(9),-,-
UP-Govt Quota,SC,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,1401(2),1481(2),-,-,-,2043(2),2070(2),2793(2),3082(1),-
UP-Govt Quota,SC,Uttar Pradesh,"SGPGI, Lucknow",RADIATION ONCOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,-,-,-,-,-,2735(1),2735(1),2795(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",PSYCHIATRY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,1326(2),1718(2),-,-,-,1586(2),1586(2),2812(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Heritage IMS, Varanasi",OBG,"₹21,12,517*","₹21,000",0,₹0,735,2128(3),2277(3),-,-,-,2768(3),2768(3),2828(3),-,-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",ENT,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,-,-,-,-,-,2045(1),2660(1),2831(1),-,-
UP-Govt Quota,ST,Uttar Pradesh,"BRD Med Coll, Gorakhpur",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,-,-,-,-,-,2773(1),2773(1),2833(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",976,-,-,-,-,-,3062(1),2797(1),2857(1),3767(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,OBG,"₹23,23,197*","₹56,100*",1*,₹0*,857,1961(10),2094(10),-,-,-,2559(10),2810(10),2870(10),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt IMS, Kasna",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,1549(1),2330(1),2873(1),3409(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",DERMATOLOGY,"₹39,90,000*","₹69,600",0,₹0,1000,1673(2),1781(2),-,-,-,2390(2),2814(2),2875(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",SPM,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,2265(2),2428(2),-,-,-,905(2),2822(2),2883(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,1291(1),1570(1),-,-,-,2059(2),2257(2),2895(2),3368(1),-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,1581(2),1799(2),-,-,-,-,-,2897(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,2041(1),2361(1),-,-,-,1943(1),2851(1),2913(1),-,-
UP-Govt Quota,UR Service,Uttar Pradesh,"LLRM Med Coll, Meerut",DORTHO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1090,-,-,-,-,-,974(1),974(1),2941(1),4066(1),-
UP-Govt Quota,SC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,1304(1),1496(1),-,-,-,2257(1),2416(1),2946(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",DERMATOLOGY,"₹20,30,961*","₹14,000*",1*,₹0*,736,1888(3),2016(3),-,-,-,2421(4),2860(4),2950(4),-,-
UP-Govt Quota,SC,Uttar Pradesh,"RIO, Sitapur",OPHTHALMOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,1755(2),2266(2),-,-,-,2330(1),2504(1),2957(1),-,-
